i18n_云南省,i18n_大理白族自治州,i18n_大理市,25.744846,100.20967,south
i18n_云南省,i18n_大理白族自治州,i18n_宾川县,25.873613,100.61941,south
i18n_云南省,i18n_大理白族自治州,i18n_巍山彝族回族自治县,25.244076,100.1708,south
i18n_云南省,i18n_大理白族自治州,i18n_弥渡县,25.18888,100.57271,south
i18n_云南省,i18n_大理白族自治州,i18n_永平县,25.37114,99.5936,south
i18n_云南省,i18n_大理白族自治州,i18n_洱源县,26.082188,99.86372,south
i18n_云南省,i18n_大理白族自治州,i18n_漾濞彝族自治县,25.602556,99.8908,south
i18n_云南省,i18n_大理白族自治州,i18n_祥云县,25.51421,100.769424,south
i18n_云南省,i18n_大理白族自治州,i18n_鹤庆县,26.33429,100.27014,south
i18n_云南省,i18n_德宏傣族景颇族自治州,i18n_梁河县,24.741104,98.31639,south
i18n_云南省,i18n_德宏傣族景颇族自治州,i18n_瑞丽市,24.034824,97.803314,south
i18n_云南省,i18n_德宏傣族景颇族自治州,i18n_盈江县,24.858,97.91469,south
i18n_云南省,i18n_德宏傣族景颇族自治州,i18n_芒市,24.325695,98.420235,south
i18n_云南省,i18n_德宏傣族景颇族自治州,i18n_陇川县,24.378824,97.96045,south
i18n_云南省,i18n_怒江傈僳族自治州,i18n_兰坪白族普米族自治县,26.629032,99.2575,south
i18n_云南省,i18n_怒江傈僳族自治州,i18n_泸水市,26.062317,98.855515,south
i18n_云南省,i18n_怒江傈僳族自治州,i18n_福贡县,26.99238,98.8617,south
i18n_云南省,i18n_怒江傈僳族自治州,i18n_贡山独龙族怒族自治县,27.88853,98.50164,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_丘北县,24.124117,104.10203,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_富宁县,23.706108,105.741684,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_广南县,23.96398,104.99693,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_文山市,23.396645,104.082886,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_砚山县,23.683771,104.24501,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_西畴县,23.359873,104.67936,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_马关县,22.95224,104.26062,south
i18n_云南省,i18n_文山壮族苗族自治州,i18n_麻栗坡县,23.221558,104.8935,south
i18n_云南省,i18n_昆明市,i18n_东川区,26.13693,103.070076,south
i18n_云南省,i18n_昆明市,i18n_五华区,25.193548,102.65824,south
i18n_云南省,i18n_昆明市,i18n_呈贡区,24.865997,102.85118,south
i18n_云南省,i18n_昆明市,i18n_安宁市,24.847696,102.38397,south
i18n_云南省,i18n_昆明市,i18n_官渡区,25.061375,102.88577,south
i18n_云南省,i18n_昆明市,i18n_宜良县,24.942934,103.19054,south
i18n_云南省,i18n_昆明市,i18n_富民县,25.359936,102.57046,south
i18n_云南省,i18n_昆明市,i18n_寻甸回族彝族自治县,25.663073,103.12026,south
i18n_云南省,i18n_昆明市,i18n_嵩明县,25.313656,102.99823,south
i18n_云南省,i18n_昆明市,i18n_晋宁区,24.610386,102.57584,south
i18n_云南省,i18n_昆明市,i18n_盘龙区,25.16061,102.79029,south
i18n_云南省,i18n_昆明市,i18n_石林彝族自治县,24.743603,103.41698,south
i18n_云南省,i18n_昆明市,i18n_禄劝彝族苗族自治县,25.940498,102.58543,south
i18n_云南省,i18n_昆明市,i18n_西山区,24.979866,102.55398,south
i18n_云南省,i18n_昭通市,i18n_大关县,27.902336,103.90324,south
i18n_云南省,i18n_昭通市,i18n_威信县,27.888668,105.04086,south
i18n_云南省,i18n_昭通市,i18n_巧家县,27.005142,103.12131,south
i18n_云南省,i18n_昭通市,i18n_彝良县,27.62806,104.23259,south
i18n_云南省,i18n_昭通市,i18n_昭阳区,27.427235,103.60827,south
i18n_云南省,i18n_昭通市,i18n_水富市,28.508474,104.218315,south
i18n_云南省,i18n_昭通市,i18n_永善县,27.952168,103.64493,south
i18n_云南省,i18n_昭通市,i18n_盐津县,28.127394,104.22173,south
i18n_云南省,i18n_昭通市,i18n_绥江县,28.53642,104.005585,south
i18n_云南省,i18n_昭通市,i18n_镇雄县,27.566208,104.82467,south
i18n_云南省,i18n_昭通市,i18n_鲁甸县,27.210264,103.41864,south
i18n_云南省,i18n_普洱市,i18n_墨江哈尼族自治县,23.359467,101.54731,south
i18n_云南省,i18n_普洱市,i18n_孟连傣族拉祜族佤族自治县,22.29078,99.46921,south
i18n_云南省,i18n_普洱市,i18n_宁洱哈尼族彝族自治县,23.093885,101.188515,south
i18n_云南省,i18n_普洱市,i18n_思茅区,22.735071,100.84824,south
i18n_云南省,i18n_普洱市,i18n_景东彝族自治县,24.393219,100.78731,south
i18n_云南省,i18n_普洱市,i18n_景谷傣族彝族自治县,23.364714,100.55652,south
i18n_云南省,i18n_普洱市,i18n_江城哈尼族彝族自治县,22.621588,101.78857,south
i18n_云南省,i18n_普洱市,i18n_澜沧拉祜族自治县,22.662712,99.97464,south
i18n_云南省,i18n_普洱市,i18n_西盟佤族自治县,22.697239,99.50953,south
i18n_云南省,i18n_普洱市,i18n_镇沅彝族哈尼族拉祜族自治县,23.944965,100.97398,south
i18n_云南省,i18n_曲靖市,i18n_会泽县,26.458517,103.4602,south
i18n_云南省,i18n_曲靖市,i18n_宣威市,26.272907,104.143326,south
i18n_云南省,i18n_曲靖市,i18n_富源县,25.462875,104.35935,south
i18n_云南省,i18n_曲靖市,i18n_师宗县,24.675573,104.12038,south
i18n_云南省,i18n_曲靖市,i18n_沾益区,25.78516,103.83684,south
i18n_云南省,i18n_曲靖市,i18n_罗平县,24.979753,104.33904,south
i18n_云南省,i18n_曲靖市,i18n_陆良县,25.036163,103.700264,south
i18n_云南省,i18n_曲靖市,i18n_马龙区,25.36604,103.504776,south
i18n_云南省,i18n_曲靖市,i18n_麒麟区,25.36012,103.90556,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_元谋县,25.77995,101.8619,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_南华县,25.099731,101.028656,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_双柏县,24.532452,101.63288,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_大姚县,25.944595,101.23497,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_姚安县,25.514162,101.20287,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_楚雄市,24.87656,101.32025,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_武定县,25.72727,102.19295,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_永仁县,26.140968,101.55311,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_牟定县,25.404556,101.58823,south
i18n_云南省,i18n_楚雄彝族自治州,i18n_禄丰县,25.18242,102.017784,south
i18n_云南省,i18n_玉溪市,i18n_元江哈尼族彝族傣族自治县,23.581245,102.009636,south
i18n_云南省,i18n_玉溪市,i18n_华宁县,24.280457,102.990486,south
i18n_云南省,i18n_玉溪市,i18n_峨山彝族自治县,24.242289,102.21187,south
i18n_云南省,i18n_玉溪市,i18n_新平彝族傣族自治县,24.02578,101.73131,south
i18n_云南省,i18n_玉溪市,i18n_易门县,24.69189,102.11413,south
i18n_云南省,i18n_玉溪市,i18n_江川区,24.354454,102.76128,south
i18n_云南省,i18n_玉溪市,i18n_澄江县,24.67273,102.9372,south
i18n_云南省,i18n_玉溪市,i18n_红塔区,24.366201,102.49109,south
i18n_云南省,i18n_玉溪市,i18n_通海县,24.113739,102.70316,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_个旧市,23.312735,103.13514,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_元阳县,23.066093,102.81077,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_屏边苗族自治县,23.099705,103.74033,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_建水县,23.67916,102.88111,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_开远市,23.725637,103.39193,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_弥勒市,24.2217,103.38154,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_河口瑶族自治县,22.785332,103.814606,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_泸西县,24.514585,103.77412,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_石屏县,23.742104,102.44503,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_红河县,23.247164,102.23362,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_绿春县,22.876337,102.23742,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_蒙自市,23.334223,103.48508,south
i18n_云南省,i18n_红河哈尼族彝族自治州,i18n_金平苗族瑶族傣族自治县,22.778843,103.09432,south
i18n_云南省,i18n_西双版纳傣族自治州,i18n_勐海县,21.956564,100.32955,south
i18n_云南省,i18n_西双版纳傣族自治州,i18n_勐腊县,21.734428,101.452576,south
i18n_云南省,i18n_西双版纳傣族自治州,i18n_景洪市,22.106363,100.91717,south
i18n_云南省,i18n_迪庆藏族自治州,i18n_德钦县,28.351881,99.02331,south
i18n_云南省,i18n_迪庆藏族自治州,i18n_维西傈僳族自治县,27.445107,99.145996,south
i18n_云南省,i18n_迪庆藏族自治州,i18n_香格里拉市,27.903175,99.821655,south
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_丰镇市,40.549973,113.29566,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_兴和县,40.943764,113.761635,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_凉城县,40.495377,112.5378,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_化德县,41.96663,114.150826,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_卓资县,40.951267,112.43095,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_商都县,41.716087,113.606895,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_四子王旗,42.28764,111.575356,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_察哈尔右翼中旗,41.419235,112.45737,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_察哈尔右翼前旗,40.970436,113.236885,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_察哈尔右翼后旗,41.518726,113.05549,north
i18n_内蒙古自治区,i18n_乌兰察布市,i18n_集宁区,41.020493,113.10231,north
i18n_内蒙古自治区,i18n_乌海市,i18n_乌达区,39.533394,106.70029,north
i18n_内蒙古自治区,i18n_乌海市,i18n_海勃湾区,39.68304,106.843895,north
i18n_内蒙古自治区,i18n_乌海市,i18n_海南区,39.274437,106.918304,north
i18n_内蒙古自治区,i18n_兴安盟,i18n_乌兰浩特市,46.108154,122.07005,north
i18n_内蒙古自治区,i18n_兴安盟,i18n_扎赉特旗,46.779507,122.37253,north
i18n_内蒙古自治区,i18n_兴安盟,i18n_科尔沁右翼中旗,45.261562,121.10344,north
i18n_内蒙古自治区,i18n_兴安盟,i18n_科尔沁右翼前旗,46.32808,121.19199,north
i18n_内蒙古自治区,i18n_兴安盟,i18n_突泉县,45.617153,121.51288,north
i18n_内蒙古自治区,i18n_兴安盟,i18n_阿尔山市,47.152287,120.34283,north
i18n_内蒙古自治区,i18n_包头市,i18n_东河区,40.574993,110.2046,north
i18n_内蒙古自治区,i18n_包头市,i18n_九原区,40.608177,109.62369,north
i18n_内蒙古自治区,i18n_包头市,i18n_固阳县,41.11176,110.13943,north
i18n_内蒙古自治区,i18n_包头市,i18n_土默特右旗,40.516693,110.682724,north
i18n_内蒙古自治区,i18n_包头市,i18n_昆都仑区,40.68505,109.74964,north
i18n_内蒙古自治区,i18n_包头市,i18n_白云鄂博矿区,41.76545,109.936195,north
i18n_内蒙古自治区,i18n_包头市,i18n_石拐区,40.74569,110.28121,north
i18n_内蒙古自治区,i18n_包头市,i18n_达尔罕茂明安联合旗,41.932606,110.278145,north
i18n_内蒙古自治区,i18n_包头市,i18n_青山区,40.643673,109.93393,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_扎兰屯市,47.732834,121.91421,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_扎赉诺尔区,49.435818,117.64183,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_新巴尔虎右旗,48.62482,116.77908,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_新巴尔虎左旗,48.420143,118.59724,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_根河市,51.377342,121.77801,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_海拉尔区,49.255154,120.00214,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_满洲里市,49.534054,117.54867,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_牙克石市,49.302418,121.50027,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_莫力达瓦达斡尔族自治旗,49.099586,124.45899,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_鄂伦春自治旗,50.33268,123.797165,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_鄂温克族自治旗,48.48634,120.0563,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_阿荣旗,48.62918,123.15936,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_陈巴尔虎旗,49.57699,119.50033,north
i18n_内蒙古自治区,i18n_呼伦贝尔市,i18n_额尔古纳市,51.59626,120.61018,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_和林格尔县,40.325954,111.888306,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_回民区,40.86763,111.552124,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_土默特左旗,40.68249,111.223755,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_托克托县,40.354053,111.30446,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_新城区,40.966434,111.837395,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_武川县,41.107384,111.167625,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_清水河县,39.880924,111.693954,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_玉泉区,40.716908,111.6402,north
i18n_内蒙古自治区,i18n_呼和浩特市,i18n_赛罕区,40.78414,111.936714,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_临河区,40.922943,107.428925,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_乌拉特中旗,41.821808,108.45613,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_乌拉特前旗,40.897533,109.09519,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_乌拉特后旗,41.523624,106.410416,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_五原县,41.035732,108.05866,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_杭锦后旗,40.87784,107.02674,north
i18n_内蒙古自治区,i18n_巴彦淖尔市,i18n_磴口县,40.545124,106.663475,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_元宝山区,42.188847,119.22965,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_克什克腾旗,43.24086,117.34571,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_喀喇沁旗,41.900333,118.6536,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_宁城县,41.562138,118.89203,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_巴林右旗,43.67981,118.92883,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_巴林左旗,44.197666,119.262794,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_敖汉旗,42.4212,120.14575,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_松山区,42.400482,118.60796,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_林西县,43.75418,118.09961,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_红山区,42.18755,118.980354,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_翁牛特旗,42.964645,119.24122,north
i18n_内蒙古自治区,i18n_赤峰市,i18n_阿鲁科尔沁旗,44.192833,120.030365,north
i18n_内蒙古自治区,i18n_通辽市,i18n_奈曼旗,42.961975,120.92933,north
i18n_内蒙古自治区,i18n_通辽市,i18n_库伦旗,42.79828,121.55502,north
i18n_内蒙古自治区,i18n_通辽市,i18n_开鲁县,43.726418,121.31535,north
i18n_内蒙古自治区,i18n_通辽市,i18n_扎鲁特旗,44.80128,120.59238,north
i18n_内蒙古自治区,i18n_通辽市,i18n_科尔沁区,43.648975,122.27605,north
i18n_内蒙古自治区,i18n_通辽市,i18n_科尔沁左翼中旗,44.046555,122.48655,north
i18n_内蒙古自治区,i18n_通辽市,i18n_科尔沁左翼后旗,43.182957,122.682045,north
i18n_内蒙古自治区,i18n_通辽市,i18n_霍林郭勒市,45.49452,119.534004,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_东胜区,39.82894,109.7462,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_乌审旗,38.630165,108.87958,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_伊金霍洛旗,39.414577,109.69388,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_准格尔旗,39.78542,110.87287,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_康巴什区,39.64718,109.81884,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_杭锦旗,40.201447,108.20281,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_达拉特旗,40.21333,109.850746,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_鄂托克前旗,38.269814,107.576065,north
i18n_内蒙古自治区,i18n_鄂尔多斯市,i18n_鄂托克旗,39.272625,107.74099,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_东乌珠穆沁旗,45.806316,117.75969,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_二连浩特市,43.673172,111.981514,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_多伦县,42.18032,116.48026,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_太仆寺旗,41.89438,115.28812,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_正蓝旗,42.66173,115.9302,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_正镶白旗,42.53947,115.01355,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_苏尼特右旗,42.95458,112.77791,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_苏尼特左旗,44.02255,113.14345,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_西乌珠穆沁旗,44.71899,117.79447,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_锡林浩特市,44.073315,116.13627,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_镶黄旗,42.353386,114.10473,north
i18n_内蒙古自治区,i18n_锡林郭勒盟,i18n_阿巴嘎旗,44.25608,114.89259,north
i18n_内蒙古自治区,i18n_阿拉善盟,i18n_阿拉善右旗,40.125694,102.4448,north
i18n_内蒙古自治区,i18n_阿拉善盟,i18n_阿拉善左旗,39.51069,105.02371,north
i18n_内蒙古自治区,i18n_阿拉善盟,i18n_额济纳旗,41.65859,100.18831,north
i18n_北京市,i18n_北京市,i18n_东城区,39.91194,116.41064,north
i18n_北京市,i18n_北京市,i18n_丰台区,39.83434,116.24396,north
i18n_北京市,i18n_北京市,i18n_大兴区,39.646454,116.41301,north
i18n_北京市,i18n_北京市,i18n_密云区,40.525146,116.98821,north
i18n_北京市,i18n_北京市,i18n_平谷区,40.20754,117.138855,north
i18n_北京市,i18n_北京市,i18n_延庆区,40.538345,116.15762,north
i18n_北京市,i18n_北京市,i18n_怀柔区,40.628235,116.58004,north
i18n_北京市,i18n_北京市,i18n_房山区,39.717766,115.847565,north
i18n_北京市,i18n_北京市,i18n_昌平区,40.21414,116.20481,north
i18n_北京市,i18n_北京市,i18n_朝阳区,39.95239,116.509445,north
i18n_北京市,i18n_北京市,i18n_海淀区,40.0256,116.22705,north
i18n_北京市,i18n_北京市,i18n_石景山区,39.932194,116.17024,north
i18n_北京市,i18n_北京市,i18n_西城区,39.91069,116.359604,north
i18n_北京市,i18n_北京市,i18n_通州区,39.80218,116.726715,north
i18n_北京市,i18n_北京市,i18n_门头沟区,39.992954,115.785576,north
i18n_北京市,i18n_北京市,i18n_顺义区,40.149437,116.71791,north
i18n_台湾省,i18n_台湾省,i18n_万华区,25.030056,121.49734,south
i18n_台湾省,i18n_台湾省,i18n_三民区,22.650223,120.31756,south
i18n_台湾省,i18n_台湾省,i18n_中山区,25.069773,121.538086,south
i18n_台湾省,i18n_台湾省,i18n_中正区,25.032032,121.5199,south
i18n_台湾省,i18n_台湾省,i18n_云林县,23.68572,120.38176,south
i18n_台湾省,i18n_台湾省,i18n_信义区,25.030804,121.571686,south
i18n_台湾省,i18n_台湾省,i18n_内湖区,25.08378,121.59248,south
i18n_台湾省,i18n_台湾省,i18n_前金区,22.626968,120.294495,south
i18n_台湾省,i18n_台湾省,i18n_前镇区,22.592813,120.313995,south
i18n_台湾省,i18n_台湾省,i18n_北投区,25.148043,121.51774,south
i18n_台湾省,i18n_台湾省,i18n_南投县,23.842976,120.98246,south
i18n_台湾省,i18n_台湾省,i18n_南港区,25.035742,121.61114,south
i18n_台湾省,i18n_台湾省,i18n_台东县,22.863325,121.04097,south
i18n_台湾省,i18n_台湾省,i18n_台中市,24.237331,120.895775,south
i18n_台湾省,i18n_台湾省,i18n_台北县,24.985163,121.59498,south
i18n_台湾省,i18n_台湾省,i18n_台南市,23.150469,120.3284,south
i18n_台湾省,i18n_台湾省,i18n_台湾省,25.260141,122.31814,south
i18n_台湾省,i18n_台湾省,i18n_嘉义县,23.448658,120.52181,south
i18n_台湾省,i18n_台湾省,i18n_嘉义市,23.480812,120.44681,south
i18n_台湾省,i18n_台湾省,i18n_基隆市,23.119213,120.68938,south
i18n_台湾省,i18n_台湾省,i18n_士林区,25.126045,121.55244,south
i18n_台湾省,i18n_台湾省,i18n_大同区,25.063015,121.51302,south
i18n_台湾省,i18n_台湾省,i18n_大安区,25.026838,121.543434,south
i18n_台湾省,i18n_台湾省,i18n_宜兰县,24.570269,121.639824,south
i18n_台湾省,i18n_台湾省,i18n_小港区,22.550842,120.35898,south
i18n_台湾省,i18n_台湾省,i18n_屏东县,22.484615,120.67674,south
i18n_台湾省,i18n_台湾省,i18n_左营区,22.683632,120.297165,south
i18n_台湾省,i18n_台湾省,i18n_彭山区,22.651066,120.27424,south
i18n_台湾省,i18n_台湾省,i18n_彰化县,23.959246,120.4845,south
i18n_台湾省,i18n_台湾省,i18n_文山区,24.98855,121.57314,south
i18n_台湾省,i18n_台湾省,i18n_新兴区,22.630148,120.30661,south
i18n_台湾省,i18n_台湾省,i18n_新竹县,24.680565,121.164116,south
i18n_台湾省,i18n_台湾省,i18n_新竹市,24.785892,120.953606,south
i18n_台湾省,i18n_台湾省,i18n_旗津区,22.586798,120.288994,south
i18n_台湾省,i18n_台湾省,i18n_松山区,25.05965,121.55781,south
i18n_台湾省,i18n_台湾省,i18n_桃园县,24.9017,121.25955,south
i18n_台湾省,i18n_台湾省,i18n_楠梓区,22.72137,120.300575,south
i18n_台湾省,i18n_台湾省,i18n_澎湖县,23.54342,119.57801,south
i18n_台湾省,i18n_台湾省,i18n_盐埕区,22.624367,120.28405,south
i18n_台湾省,i18n_台湾省,i18n_花莲县,23.75323,121.37848,south
i18n_台湾省,i18n_台湾省,i18n_苓雅区,22.62373,120.3215,south
i18n_台湾省,i18n_台湾省,i18n_苗粟县,24.482643,120.92338,south
i18n_吉林省,i18n_吉林市,i18n_丰满区,43.655636,126.693085,north
i18n_吉林省,i18n_吉林市,i18n_昌邑区,44.034054,126.27728,north
i18n_吉林省,i18n_吉林市,i18n_桦甸市,43.044384,127.03539,north
i18n_吉林省,i18n_吉林市,i18n_永吉县,43.593098,126.21543,north
i18n_吉林省,i18n_吉林市,i18n_磐石市,43.048073,126.16101,north
i18n_吉林省,i18n_吉林市,i18n_舒兰市,44.32681,127.1042,north
i18n_吉林省,i18n_吉林市,i18n_船营区,43.85401,126.28919,north
i18n_吉林省,i18n_吉林市,i18n_蛟河市,43.704723,127.32596,north
i18n_吉林省,i18n_吉林市,i18n_龙潭区,44.049213,126.64542,north
i18n_吉林省,i18n_四平市,i18n_伊通满族自治县,43.338726,125.258446,north
i18n_吉林省,i18n_四平市,i18n_公主岭市,43.783375,124.67205,north
i18n_吉林省,i18n_四平市,i18n_双辽市,43.75717,123.69242,north
i18n_吉林省,i18n_四平市,i18n_梨树县,43.48133,124.30812,north
i18n_吉林省,i18n_四平市,i18n_铁东区,43.055923,124.55004,north
i18n_吉林省,i18n_四平市,i18n_铁西区,43.24312,124.51957,north
i18n_吉林省,i18n_延边朝鲜族自治州,i18n_和龙市,42.456787,128.89804,north
i18n_吉林省,i18n_延边朝鲜族自治州,i18n_图们市,43.023716,129.82578,north
